customer_id,snapshot_year,event_type,exposure_at_default,recovered_amount,annual_income,credit_score_internal,rating_grade,default_flag,batch_run_date,recovery_rate,lgd,segment
3731,2024,recovery,913595,114568.0,678646,663,2,1,2024-03-31,0.1254034884166397,0.8745965115833603,Corporate
3732,2024,recovery,411358,261544.0,1136558,651,5,1,2024-03-01,0.635806280660641,0.3641937193393589,Retail
3733,2024,recovery,721642,357722.0,656050,629,5,1,2024-03-16,0.4957056268897875,0.5042943731102125,Retail
3734,2024,recovery,431061,422094.0,1054087,593,1,1,2024-03-01,0.9791978397488986,0.0208021602511013,Corporate
3735,2024,recovery,349494,25156.0,1144393,623,2,1,2024-03-16,0.0719783458371245,0.9280216541628754,Corporate
3736,2024,recovery,859592,679534.0,798193,641,3,1,2024-03-01,0.7905308564993625,0.2094691435006375,Corporate
3738,2024,recovery,348339,422384.0,972147,520,4,1,2024-03-31,1.2125659199802492,-0.2125659199802492,Retail
3739,2024,recovery,533792,69108.0,467299,693,7,1,2024-01-16,0.1294661591031712,0.8705338408968287,Retail
3740,2024,recovery,710912,570856.0,353499,563,7,1,2024-01-31,0.8029910875045012,0.1970089124954988,Retail
3741,2024,recovery,993683,716323.0,906852,598,2,1,2024-01-16,0.7208767786104824,0.2791232213895176,Corporate
3743,2024,recovery,287991,136032.0,295862,533,5,1,2024-03-16,0.4723480942112774,0.5276519057887226,Retail
3744,2024,recovery,875348,153225.0,515386,722,4,1,2024-03-01,0.1750446679492042,0.8249553320507959,Retail
3745,2024,recovery,285123,717120.0,679009,533,2,1,2024-03-16,2.5151250512936523,-1.5151250512936525,Corporate
3747,2024,recovery,310128,235526.0,873606,710,5,1,2024-03-16,0.7594477119125006,0.2405522880874994,Retail
3749,2024,recovery,132481,114258.0,1140567,571,2,1,2024-01-31,0.8624482001192624,0.1375517998807376,Corporate
3750,2024,recovery,702693,171191.0,397020,612,5,1,2024-03-31,0.243621325386762,0.7563786746132379,Retail
3752,2024,recovery,529111,243766.0,1138627,555,4,1,2024-01-31,0.4607086225763592,0.5392913774236407,Retail
3756,2024,recovery,367600,948826.0,516599,581,4,1,2024-01-01,2.5811371055495105,-1.5811371055495105,Retail
3757,2024,recovery,506478,266447.0,1041592,596,6,1,2024-03-16,0.5260781317253661,0.4739218682746339,Retail
3758,2024,recovery,407998,818316.0,817178,587,6,1,2024-01-31,2.005686302383835,-1.0056863023838352,Retail
3759,2024,recovery,701901,885081.0,253685,738,2,1,2024-03-16,1.2609769753854176,-0.2609769753854176,Corporate
3761,2024,recovery,258025,52492.0,672767,576,7,1,2024-03-16,0.2034376513903691,0.7965623486096308,Retail
3762,2024,recovery,268775,58402.0,216239,635,3,1,2024-03-16,0.2172895544600502,0.7827104455399498,Corporate
3763,2024,recovery,870267,705480.0,834293,553,5,1,2024-03-16,0.8106477667198687,0.1893522332801313,Retail
3765,2024,recovery,558383,31179.0,484838,686,2,1,2024-02-15,0.0558380179912354,0.9441619820087646,Corporate
3767,2024,recovery,868595,500686.0,236994,576,1,1,2024-02-15,0.5764320540643223,0.4235679459356777,Corporate
3768,2024,recovery,634299,885356.0,1012457,692,5,1,2024-02-15,1.3958022951321063,-0.3958022951321065,Retail
3770,2024,recovery,568117,686903.0,600287,686,2,1,2024-03-31,1.2090872126692214,-0.2090872126692213,Corporate
3772,2024,recovery,187957,827798.0,546136,650,2,1,2024-02-15,4.40418819198008,-3.4041881919800803,Corporate
3773,2024,recovery,696364,877312.0,984222,707,5,1,2024-03-31,1.2598468616987668,-0.2598468616987668,Retail
3774,2024,recovery,213570,300267.0,1010713,523,5,1,2024-03-16,1.4059418457648547,-0.4059418457648547,Retail
3775,2024,recovery,999915,72328.0,993366,618,6,1,2024-01-31,0.0723341484026142,0.9276658515973858,Retail
3776,2024,recovery,884256,121815.0,361261,603,1,1,2024-03-31,0.1377598794919118,0.8622401205080882,Corporate
3778,2024,recovery,455923,345051.0,446349,520,7,1,2024-02-15,0.7568185855944973,0.2431814144055026,Retail
3779,2024,recovery,888304,525174.0,911011,696,4,1,2024-03-31,0.5912097660260451,0.4087902339739548,Retail
3780,2024,recovery,601554,883664.0,769517,535,4,1,2024-03-01,1.468968704388966,-0.4689687043889659,Retail
3782,2024,recovery,991913,341456.0,335662,594,4,1,2024-03-31,0.3442398678109875,0.6557601321890125,Retail
3783,2024,recovery,289814,795313.0,1104657,673,1,1,2024-03-16,2.7442187057906104,-1.7442187057906104,Corporate
3784,2024,recovery,846958,114747.0,361692,728,6,1,2024-02-15,0.1354813343754944,0.8645186656245056,Retail
3785,2024,recovery,580420,682365.0,900460,746,1,1,2024-01-31,1.175640053754178,-0.175640053754178,Corporate
3786,2024,recovery,324540,656260.0,540278,746,6,1,2024-02-15,2.022123621125285,-1.022123621125285,Retail
3787,2024,recovery,699881,364137.0,527983,570,3,1,2024-01-31,0.5202841625933552,0.4797158374066448,Corporate
3789,2024,recovery,797819,237214.0,1050789,617,3,1,2024-01-16,0.2973280907072907,0.7026719092927092,Corporate
3790,2024,recovery,893449,102758.0,647679,703,5,1,2024-03-16,0.1150127203679225,0.8849872796320775,Retail
3792,2024,recovery,473413,448729.0,787327,731,4,1,2024-02-15,0.9478594799889314,0.0521405200110686,Retail
3793,2024,recovery,667942,499424.0,876133,694,3,1,2024-03-16,0.747705639112378,0.252294360887622,Corporate
3795,2024,recovery,213307,635103.0,249541,686,6,1,2024-03-01,2.9774128368970545,-1.9774128368970545,Retail
3797,2024,recovery,983867,48439.0,926389,677,4,1,2024-01-01,0.049233280514541,0.9507667194854588,Retail
3799,2024,recovery,582977,609325.0,528467,595,6,1,2024-03-01,1.045195608060009,-0.0451956080600093,Retail
3800,2024,recovery,659011,376105.0,1156878,616,7,1,2024-03-31,0.5707112627862054,0.4292887372137945,Retail
3801,2024,recovery,344951,607853.0,516490,528,4,1,2024-01-31,1.7621430290099174,-0.7621430290099174,Retail
3803,2024,recovery,597960,657995.0,1176821,567,5,1,2024-01-31,1.1003996922871095,-0.1003996922871095,Retail
3804,2024,recovery,769131,152208.0,282137,631,5,1,2024-03-31,0.1978960671199054,0.8021039328800945,Retail
3806,2024,recovery,831520,912918.6952148554,564025,527,7,1,2024-03-01,1.0978914460444191,-0.0978914460444191,Retail
3808,2024,recovery,256259,831250.0,845671,670,6,1,2024-03-16,3.243788510842546,-2.243788510842546,Retail
3809,2024,recovery,565075,281021.0,822851,626,2,1,2024-03-01,0.4973162854488342,0.5026837145511658,Corporate
3810,2024,recovery,425053,683819.0,1146911,555,2,1,2024-03-16,1.608785257367905,-0.6087852573679047,Corporate
3811,2024,recovery,588286,388205.0,384914,605,4,1,2024-01-31,0.6598916173425851,0.3401083826574149,Retail
3814,2024,recovery,600267,449252.0,259556,528,2,1,2024-01-01,0.7484202863059272,0.2515797136940728,Corporate
3815,2024,recovery,732793,355058.0,949662,747,1,1,2024-01-01,0.4845270083093043,0.5154729916906957,Corporate
3817,2024,recovery,501889,842924.0,522754,723,2,1,2024-03-01,1.6795028382769894,-0.6795028382769894,Corporate
3819,2024,recovery,564904,814916.0,963961,709,1,1,2024-01-16,1.4425743135116764,-0.4425743135116764,Corporate
3821,2024,recovery,583430,472776.0,239123,646,5,1,2024-03-31,0.810338858132081,0.189661141867919,Retail
3822,2024,recovery,515673,161527.0,761837,653,5,1,2024-02-15,0.3132353254872758,0.6867646745127242,Retail
3823,2024,recovery,197654,302642.0,910493,555,2,1,2024-01-01,1.531170631507584,-0.5311706315075839,Corporate
3824,2024,recovery,470392,937886.0,1044636,512,1,1,2024-03-01,1.9938391809384512,-0.9938391809384512,Corporate
3825,2024,recovery,653969,327325.0,320097,608,4,1,2024-02-15,0.5005206668817636,0.4994793331182364,Retail
3827,2024,recovery,359571,237307.0,1065486,741,1,1,2024-01-31,0.6599725784337447,0.3400274215662553,Corporate
3828,2024,recovery,855209,1159503.7815854754,397940,661,5,1,2024-03-01,1.3558133527424003,-0.3558133527424003,Retail
3829,2024,recovery,477014,520443.0,460520,549,2,1,2024-01-01,1.0910434494585064,-0.0910434494585064,Corporate
3831,2024,recovery,309176,615142.0,401737,698,6,1,2024-03-31,1.9896175641058813,-0.9896175641058816,Retail
3832,2024,recovery,314649,811221.0,962449,539,4,1,2024-03-16,2.5781775883603637,-1.5781775883603633,Retail
3833,2024,recovery,819234,496991.0,514614,617,4,1,2024-01-16,0.6066532883156704,0.3933467116843295,Retail
3834,2024,recovery,865230,450518.0,969617,664,1,1,2024-01-16,0.5206916080117425,0.4793083919882575,Corporate
3835,2024,recovery,766593,605240.0,862842,601,3,1,2024-02-15,0.7895193407714394,0.2104806592285606,Corporate
3837,2024,recovery,565196,863950.0,666901,626,6,1,2024-03-01,1.5285847741314518,-0.5285847741314518,Retail
3838,2024,recovery,783206,500566.0,254457,612,1,1,2024-01-31,0.639124317229439,0.360875682770561,Corporate
3839,2024,recovery,911062,27011.0,973969,637,2,1,2024-03-16,0.0296478176018756,0.9703521823981244,Corporate
3841,2024,recovery,496490,745403.0,728052,680,7,1,2024-02-15,1.5013454450240689,-0.5013454450240689,Retail
3842,2024,recovery,973586,326768.0,545059,702,7,1,2024-01-31,0.3356334211872397,0.6643665788127602,Retail
3843,2024,recovery,280161,189170.0,1133679,620,6,1,2024-01-31,0.6752188919942461,0.3247811080057539,Retail
3844,2024,recovery,571939,822136.0,588343,691,5,1,2024-03-01,1.4374539942196634,-0.4374539942196633,Retail
3845,2024,recovery,350894,414057.0,205224,530,5,1,2024-02-15,1.1800059277160624,-0.1800059277160623,Retail
3846,2024,recovery,464561,156553.0,1079774,630,1,1,2024-03-31,0.3369912670241368,0.6630087329758632,Corporate
3847,2024,recovery,172246,841539.0,630988,739,7,1,2024-03-31,4.885680944695378,-3.8856809446953777,Retail
3849,2024,recovery,635632,580215.0,1081340,509,1,1,2024-02-15,0.9128159060588515,0.0871840939411483,Corporate
3850,2024,recovery,782495,176745.0,1022520,555,4,1,2024-03-31,0.2258736477549377,0.7741263522450623,Retail
3851,2024,recovery,993148,364779.0,800382,657,5,1,2024-03-31,0.3672957102063338,0.6327042897936662,Retail
3852,2024,recovery,668944,763635.0,982249,584,3,1,2024-03-31,1.14155295510536,-0.14155295510536,Corporate
3854,2024,recovery,874393,690038.0,294771,571,4,1,2024-03-16,0.7891623103112674,0.2108376896887326,Retail
3855,2024,recovery,983372,339428.0,443795,649,2,1,2024-01-31,0.3451674442632086,0.6548325557367913,Corporate
3860,2024,recovery,567448,636630.0,753428,679,1,1,2024-03-16,1.1219177792502573,-0.1219177792502572,Corporate
3863,2024,recovery,324864,875446.0,1049678,702,4,1,2024-03-31,2.694807673364854,-1.694807673364854,Retail
3865,2024,recovery,274943,142225.0,1016049,671,2,1,2024-03-16,0.5172890380915317,0.4827109619084683,Corporate
3866,2024,recovery,586163,657934.0,651739,665,4,1,2024-03-31,1.1224420511018267,-0.1224420511018267,Retail
3867,2024,recovery,487884,677480.0,940199,521,2,1,2024-03-31,1.388608767657886,-0.388608767657886,Corporate
3868,2024,recovery,734328,834880.0,366730,602,4,1,2024-03-31,1.1369306359011233,-0.1369306359011233,Retail
3869,2024,recovery,355456,275905.0,1021692,747,5,1,2024-03-16,0.7762001485415917,0.2237998514584083,Retail
3870,2024,recovery,110687,428121.0,430876,674,4,1,2024-03-01,3.867852593348813,-2.8678525933488124,Retail
3871,2024,recovery,783284,826244.0,1193386,532,7,1,2024-03-31,1.0548460073230144,-0.0548460073230143,Retail
3872,2024,recovery,833898,602726.0,638161,729,4,1,2024-01-01,0.7227814432940239,0.277218556705976,Retail
3873,2024,recovery,790328,918120.0,386936,688,4,1,2024-03-01,1.1616948912350316,-0.1616948912350315,Retail
3875,2024,recovery,285326,521316.0,385426,660,1,1,2024-03-01,1.827089013969985,-0.8270890139699851,Corporate
3877,2024,recovery,744779,428854.0,751051,538,6,1,2024-01-01,0.5758137648886448,0.4241862351113552,Retail
3878,2024,recovery,580570,602183.0,701669,715,3,1,2024-01-16,1.0372272077441136,-0.0372272077441135,Corporate
3880,2024,recovery,254898,417330.0,726291,714,2,1,2024-03-16,1.6372431325471366,-0.6372431325471366,Corporate
3881,2024,recovery,620027,783437.0,613647,733,1,1,2024-03-16,1.2635530388192773,-0.2635530388192773,Corporate
3883,2024,recovery,787554,668320.0,592106,511,5,1,2024-01-31,0.8486021276001392,0.1513978723998608,Retail
3886,2024,recovery,236876,483268.0,632595,688,3,1,2024-03-16,2.04017291747581,-1.04017291747581,Corporate
3887,2024,recovery,873812,647770.0,881624,605,4,1,2024-03-31,0.7413150654831931,0.2586849345168068,Retail
3888,2024,recovery,862380,917451.0,480522,682,4,1,2024-03-16,1.0638593195575037,-0.0638593195575036,Retail
3889,2024,recovery,116494,740603.0,488121,546,2,1,2024-01-01,6.357434717667863,-5.357434717667863,Corporate
3890,2024,recovery,812717,694268.0,735058,531,5,1,2024-01-01,0.8542555403664498,0.1457444596335502,Retail
3891,2024,recovery,772547,572900.0,1059440,699,2,1,2024-03-01,0.7415730046197837,0.2584269953802163,Corporate
3892,2024,recovery,785345,349095.0,750561,650,3,1,2024-03-16,0.4445116477471684,0.5554883522528316,Corporate
3895,2024,recovery,592426,84333.0,915621,749,3,1,2024-03-01,0.1423519561936849,0.857648043806315,Corporate
3896,2024,recovery,638834,674605.0,1125320,634,6,1,2024-03-01,1.0559942019366533,-0.0559942019366532,Retail
3897,2024,recovery,428141,588708.0,801067,508,1,1,2024-02-15,1.375032991467764,-0.3750329914677641,Corporate
3898,2024,recovery,984248,617009.0,971480,743,4,1,2024-03-31,0.6268836715949638,0.3731163284050361,Retail
3901,2024,recovery,509853,254558.0,881304,719,3,1,2024-02-15,0.4992772426562166,0.5007227573437834,Corporate
3902,2024,recovery,349336,234579.0,869616,584,5,1,2024-03-16,0.6714996450408776,0.3285003549591224,Retail
3904,2024,recovery,163128,106951.0,1097142,714,6,1,2024-03-16,0.6556262566818695,0.3443737433181305,Retail
3905,2024,recovery,407479,73341.0,720044,731,6,1,2024-03-31,0.1799871895238773,0.8200128104761227,Retail
3907,2024,recovery,915186,292498.0,862104,578,7,1,2024-03-01,0.3196049764747275,0.6803950235252725,Retail
3908,2024,recovery,317295,364650.0,838979,736,2,1,2024-03-01,1.1492459698387936,-0.1492459698387935,Corporate
3911,2024,recovery,128787,230909.0,1144889,654,2,1,2024-03-31,1.7929527048537508,-0.7929527048537508,Corporate
3912,2024,recovery,623259,160631.0,1140458,741,4,1,2024-03-01,0.2577275257958569,0.7422724742041431,Retail
3913,2024,recovery,356146,261626.0,459485,514,1,1,2024-01-01,0.734603224520281,0.2653967754797189,Corporate
3914,2024,recovery,185058,250651.0,459113,724,7,1,2024-02-15,1.3544456332609236,-0.3544456332609236,Retail
3915,2024,recovery,126250,548574.0,956227,512,7,1,2024-01-01,4.345140594059406,-3.345140594059406,Retail
3916,2024,recovery,632336,24428.0,779690,566,3,1,2024-03-31,0.0386313605424963,0.9613686394575036,Corporate
3917,2024,recovery,885932,213537.0,770352,648,4,1,2024-01-01,0.2410309143365405,0.7589690856634594,Retail
3920,2024,recovery,939750,670695.0,412511,544,2,1,2024-03-31,0.7136951316839585,0.2863048683160415,Corporate
3922,2024,recovery,160252,393377.0,397234,703,4,1,2024-03-16,2.454740034445748,-1.4547400344457475,Retail
3923,2024,recovery,941252,616269.0,1000015,718,4,1,2024-03-31,0.6547332701550701,0.3452667298449299,Retail
3924,2024,recovery,511610,732608.0,989249,621,2,1,2024-03-31,1.431965755165067,-0.4319657551650671,Corporate
3925,2024,recovery,430827,713613.0,1193936,604,5,1,2024-03-31,1.6563794748240013,-0.6563794748240013,Retail
3926,2024,recovery,548920,195259.0,876277,556,7,1,2024-03-16,0.3557148582671428,0.6442851417328572,Retail
3931,2024,recovery,524541,628158.0,1192953,612,6,1,2024-03-01,1.1975384193037342,-0.1975384193037341,Retail
3933,2024,recovery,259270,380013.0,1144287,502,5,1,2024-03-01,1.465703706560728,-0.4657037065607281,Retail
3934,2024,recovery,326556,716939.0,555641,658,5,1,2024-01-16,2.19545499087446,-1.1954549908744596,Retail
3936,2024,recovery,340655,469685.0,633724,578,6,1,2024-02-15,1.3787703101378228,-0.3787703101378228,Retail
3938,2024,recovery,804259,210031.0,1030175,694,4,1,2024-01-31,0.2611484608813827,0.7388515391186172,Retail
3939,2024,recovery,841866,459392.0,1077673,506,2,1,2024-03-31,0.5456830421943635,0.4543169578056365,Corporate
3940,2024,recovery,760951,623386.0,1051195,653,2,1,2024-01-01,0.8192196343785605,0.1807803656214395,Corporate
3941,2024,recovery,864413,920491.0,1002797,721,6,1,2024-03-31,1.0648740821806244,-0.0648740821806244,Retail
3942,2024,recovery,101825,258934.0,838990,533,1,1,2024-01-01,2.5429315001227595,-1.5429315001227597,Corporate
3944,2024,recovery,653130,391257.0,412314,600,4,1,2024-01-01,0.5990491938817694,0.4009508061182306,Retail
3946,2024,recovery,724434,654047.0,344371,515,2,1,2024-01-31,0.9028386298820872,0.0971613701179127,Corporate
3949,2024,recovery,115091,904347.0,615384,678,4,1,2024-02-15,7.857669148760546,-6.857669148760546,Retail
3950,2024,recovery,865192,243656.0,286300,545,7,1,2024-01-01,0.2816207269600274,0.7183792730399726,Retail
3951,2024,recovery,831586,942832.0,426125,637,4,1,2024-03-31,1.1337757008896254,-0.1337757008896254,Retail
3952,2024,recovery,479854,837733.2482014088,683549,517,1,1,2024-01-01,1.7458086172073355,-0.7458086172073355,Corporate
3953,2024,recovery,306796,101604.0,1120661,509,3,1,2024-01-16,0.3311777207004002,0.6688222792995997,Corporate
3955,2024,recovery,445231,697122.0,275479,519,4,1,2024-01-31,1.5657535077296951,-0.5657535077296953,Retail
3956,2024,recovery,589854,217311.0,1041591,523,3,1,2024-01-31,0.3684148958894913,0.6315851041105087,Corporate
3958,2024,recovery,843212,628347.0,276805,649,6,1,2024-01-16,0.7451827061284707,0.2548172938715293,Retail
3960,2024,recovery,726414,84347.0,361480,547,5,1,2024-03-16,0.1161142268733807,0.8838857731266192,Retail
3961,2024,recovery,977237,491198.0,272207,504,6,1,2024-03-16,0.502639584870405,0.4973604151295949,Retail
3962,2024,recovery,142281,199922.0,468315,640,4,1,2024-03-31,1.40512085239772,-0.4051208523977201,Retail
3963,2024,recovery,863001,375067.0,546722,516,2,1,2024-01-16,0.4346078393883669,0.5653921606116331,Corporate
3964,2024,recovery,622912,167227.0,436615,631,6,1,2024-03-31,0.268460071406555,0.731539928593445,Retail
3965,2024,recovery,369275,40656.0,276151,574,6,1,2024-03-31,0.1100968113194773,0.8899031886805226,Retail
3967,2024,recovery,722041,946865.0,1161775,598,2,1,2024-01-16,1.3113728998768768,-0.3113728998768768,Corporate
3969,2024,recovery,264364,178937.0,259289,651,6,1,2024-01-31,0.6768584224780984,0.3231415775219016,Retail
3970,2024,recovery,449863,492671.0,723175,732,5,1,2024-03-16,1.0951578591704585,-0.0951578591704584,Retail
3971,2024,recovery,974454,294205.0,240200,522,2,1,2024-03-16,0.3019177919121887,0.6980822080878113,Corporate
3972,2024,recovery,851283,436656.0,1103136,747,7,1,2024-03-16,0.5129387054598764,0.4870612945401236,Retail
3975,2024,recovery,160530,66408.0,766170,741,5,1,2024-03-01,0.4136796860399925,0.5863203139600075,Retail
3976,2024,recovery,261468,878902.0,626037,516,2,1,2024-03-16,3.3614132513347714,-2.3614132513347714,Corporate
3978,2024,recovery,464899,359460.0,848085,540,3,1,2024-03-31,0.7732002004736512,0.2267997995263487,Corporate
3979,2024,recovery,196500,511323.0,402768,711,2,1,2024-03-16,2.602152671755725,-1.602152671755725,Corporate
3980,2024,recovery,122254,871113.0,760650,672,5,1,2024-01-16,7.125435568570354,-6.125435568570354,Retail
3982,2024,recovery,914454,448753.0,282099,731,7,1,2024-01-16,0.4907332681578297,0.5092667318421703,Retail
3983,2024,recovery,848141,860416.0,464210,527,1,1,2024-03-01,1.0144728293998286,-0.0144728293998286,Corporate
3984,2024,recovery,503731,393435.0,1145295,560,5,1,2024-03-01,0.781041865598901,0.218958134401099,Retail
3985,2024,recovery,383635,627908.0,642009,732,2,1,2024-02-15,1.636732831988739,-0.6367328319887393,Corporate
3986,2024,recovery,693519,896396.0,984217,503,1,1,2024-01-16,1.2925327208050537,-0.2925327208050536,Corporate
3987,2024,recovery,853467,33261.0,744021,652,7,1,2024-02-15,0.0389716298345454,0.9610283701654544,Retail
3989,2024,recovery,934416,624654.0,921606,600,4,1,2024-03-16,0.6684966867005702,0.3315033132994298,Retail
3990,2024,recovery,346393,438428.0,822870,623,5,1,2024-03-31,1.265695322942438,-0.2656953229424381,Retail
3994,2024,recovery,906397,377670.0,800110,549,4,1,2024-03-16,0.4166717233177073,0.5833282766822927,Retail
3997,2024,recovery,348271,305800.0,689224,697,2,1,2024-01-31,0.8780518619121317,0.1219481380878683,Corporate
3999,2024,recovery,201354,445395.0,467253,522,7,1,2024-02-15,2.2119997616138742,-1.2119997616138742,Retail
4001,2024,recovery,455694,22978.0,1050752,592,6,1,2024-01-01,0.0504241881613538,0.949575811838646,Retail
4003,2024,recovery,837816,905442.0,948036,741,3,1,2024-03-01,1.0807170070755392,-0.0807170070755392,Corporate
4004,2024,recovery,871224,901991.0,754686,718,6,1,2024-03-01,1.035314683709356,-0.035314683709356,Retail
4005,2024,recovery,253877,817721.0,408078,736,7,1,2024-03-31,3.2209337592613747,-2.2209337592613747,Retail
4006,2024,recovery,435752,337627.0,504066,722,3,1,2024-01-01,0.7748145734270869,0.225185426572913,Corporate
4007,2024,recovery,628451,853337.0,794372,624,4,1,2024-01-31,1.3578417410426589,-0.3578417410426588,Retail
4008,2024,recovery,161516,111975.0,651284,680,3,1,2024-01-31,0.6932749696624483,0.3067250303375517,Corporate
4009,2024,recovery,551127,289076.0,933927,648,2,1,2024-03-16,0.5245179423254531,0.4754820576745469,Corporate
4010,2024,recovery,876827,561777.0,1189322,716,7,1,2024-02-15,0.6406930899709977,0.3593069100290023,Retail
4012,2024,recovery,962735,30111.0,1191256,523,4,1,2024-01-01,0.0312765194991352,0.9687234805008648,Retail
4017,2024,recovery,476439,919622.0,692480,639,7,1,2024-03-01,1.9301988292310244,-0.9301988292310244,Retail
4019,2024,recovery,966628,617065.0,390128,542,7,1,2024-03-01,0.6383686381938036,0.3616313618061963,Retail
4020,2024,recovery,144537,239280.0,252672,594,3,1,2024-01-31,1.655493057141078,-0.655493057141078,Corporate
4022,2024,recovery,993126,120175.0,487530,742,6,1,2024-03-31,0.1210068007483441,0.8789931992516559,Retail
4026,2024,recovery,533995,287868.0,957637,570,5,1,2024-01-31,0.5390836992855739,0.4609163007144261,Retail
4028,2024,recovery,228424,326017.1590070871,729096,617,6,1,2024-03-01,1.4272456440964485,-0.4272456440964483,Retail
4030,2024,recovery,658031,743138.0,807796,633,3,1,2024-01-31,1.1293358519583423,-0.1293358519583423,Corporate
4033,2024,recovery,304427,198012.0,314113,743,4,1,2024-01-01,0.6504416493937791,0.3495583506062208,Retail
4034,2024,recovery,196682,753951.0,627790,707,3,1,2024-03-31,3.83335028116452,-2.8333502811645195,Corporate
4036,2024,recovery,256319,765401.0,330867,547,6,1,2024-03-16,2.9861266624791765,-1.9861266624791765,Retail
4037,2024,recovery,629092,775392.0,953411,605,1,1,2024-03-16,1.2325574001894797,-0.2325574001894794,Corporate
4038,2024,recovery,676973,707676.0,880056,684,6,1,2024-03-16,1.045353359735174,-0.045353359735174,Retail
4039,2024,recovery,352536,624194.0,971883,704,6,1,2024-03-01,1.7705822951414891,-0.7705822951414891,Retail
4040,2024,recovery,860616,507245.0,1072933,697,3,1,2024-03-31,0.5893975942813054,0.4106024057186945,Corporate
4041,2024,recovery,605193,53146.0,657736,676,4,1,2024-03-31,0.0878166138735907,0.9121833861264091,Retail
4042,2024,recovery,407183,436110.0,535939,532,4,1,2024-02-15,1.0710417674608224,-0.0710417674608223,Retail
4044,2024,recovery,212784,136969.0,879350,551,5,1,2024-03-31,0.6436997142642303,0.3563002857357696,Retail
4046,2024,recovery,439535,351687.0,304513,694,6,1,2024-03-31,0.8001342327687215,0.1998657672312784,Retail
4051,2024,recovery,631369,558225.0,410644,617,7,1,2024-02-15,0.8841501562477727,0.1158498437522272,Retail
4052,2024,recovery,582877,215807.0,1119000,591,5,1,2024-03-16,0.3702444941214012,0.6297555058785987,Retail
4054,2024,recovery,412570,187399.0,384426,592,6,1,2024-01-16,0.4542235257047289,0.5457764742952711,Retail
4055,2024,recovery,652587,458702.0,314547,619,5,1,2024-03-31,0.7028978511677371,0.2971021488322629,Retail
4056,2024,recovery,220045,27282.0,227364,580,5,1,2024-03-31,0.1239837306005589,0.876016269399441,Retail
4057,2024,recovery,596988,606566.0,1083570,671,1,1,2024-03-16,1.0160438735786983,-0.0160438735786982,Corporate
4060,2024,recovery,839599,323078.0,526829,576,4,1,2024-01-01,0.3848003630304467,0.6151996369695534,Retail
4061,2024,recovery,763610,804136.0,489279,577,3,1,2024-03-01,1.053071594138369,-0.053071594138369,Corporate
4062,2024,recovery,221232,290290.0,214702,576,3,1,2024-01-31,1.3121519490851232,-0.3121519490851232,Corporate
4064,2024,recovery,213056,451874.0,866155,597,3,1,2024-01-16,2.120916566536497,-1.1209165665364975,Corporate
4065,2024,recovery,134572,628869.0,1065131,634,7,1,2024-01-31,4.673104360491038,-3.6731043604910383,Retail
4066,2024,recovery,239355,420635.0,321865,709,2,1,2024-01-31,1.7573687618808882,-0.7573687618808882,Corporate
4067,2024,recovery,320408,654480.0,567181,744,7,1,2024-03-31,2.0426456268257973,-1.042645626825797,Retail
4071,2024,recovery,742641,248538.0,375767,569,2,1,2024-03-31,0.3346677600617256,0.6653322399382744,Corporate
4072,2024,recovery,250423,263762.0,389016,575,1,1,2024-03-16,1.0532658741409535,-0.0532658741409535,Corporate
4073,2024,recovery,623047,904696.0,376050,642,6,1,2024-01-16,1.4520509688675172,-0.4520509688675171,Retail
4074,2024,recovery,642040,232911.0,341473,633,3,1,2024-03-31,0.362767117313563,0.637232882686437,Corporate
4075,2024,recovery,333151,851653.0,1118393,706,2,1,2024-03-01,2.5563573274581195,-1.5563573274581195,Corporate
4078,2024,recovery,467554,468567.0,888224,735,4,1,2024-03-01,1.0021665946607237,-0.0021665946607236,Retail
4080,2024,recovery,357177,132489.0,586286,555,6,1,2024-01-01,0.3709337387345769,0.629066261265423,Retail
4081,2024,recovery,189037,272028.0,374792,527,5,1,2024-03-16,1.4390198744161196,-0.4390198744161195,Retail
4082,2024,recovery,767765,35040.0,374719,617,3,1,2024-01-31,0.0456389650478987,0.9543610349521012,Corporate
4083,2024,recovery,244922,596114.0,568435,527,2,1,2024-03-31,2.4338932394803243,-1.4338932394803243,Corporate
4084,2024,recovery,647835,627460.0,351816,741,1,1,2024-03-31,0.9685490904319772,0.0314509095680227,Corporate
4085,2024,recovery,705275,350638.0,630377,723,6,1,2024-02-15,0.4971649356633937,0.5028350643366063,Retail
4086,2024,recovery,579329,835499.0,646559,663,6,1,2024-01-31,1.4421839749089032,-0.4421839749089031,Retail
4088,2024,recovery,876434,511358.0,673103,706,1,1,2024-03-31,0.5834529468277132,0.4165470531722868,Corporate
4089,2024,recovery,341290,212233.0,942614,581,3,1,2024-01-01,0.6218553136628674,0.3781446863371326,Corporate
4091,2024,recovery,120563,294798.0,288512,687,5,1,2024-02-15,2.445178039697088,-1.4451780396970877,Retail
4092,2024,recovery,585741,636301.0,828273,639,6,1,2024-03-31,1.0863180142759343,-0.0863180142759343,Retail
4093,2024,recovery,365245,720053.0,597921,657,6,1,2024-03-31,1.9714246601596188,-0.9714246601596188,Retail
4094,2024,recovery,627350,46467.0,1030136,630,7,1,2024-01-16,0.0740687016816769,0.9259312983183232,Retail
4095,2024,recovery,439809,573941.0,446208,562,3,1,2024-01-01,1.304977842654425,-0.3049778426544249,Corporate
